uid,productID
845,112 10 11 12
846,94 49 8 109 15 165 16 12 34 63 130 28 162 73 156 14 82
847,27 49 112 14 85 19 20 165 46 130 139 138 99
848,27 67 123 68 40 102 97 164 122 156 138
849,140 25 0 12 104 1 60 164 28 71 156 143 145
850,123 109 40 20 165 164 122 156 138 92
851,8 109 80 122 156 138 74 102 34 130 95 128 113 152 159 160 45 154 12 119
853,27 49 112 70 160 109 30 20 16 165 34 102 130 53 149 156 56
854,74 123 8 105 12 34 164 156 138
855,115 15 20 122 11 37 68 25 63 164 138 82 74 123 30 105 165 16 65 29 128 19 104 99
856,68 150 30 20 105 16 1 102 164 88
857,94 150 15 20 1 59 122 156 164 138 27 67 105 34 95 128 45 12 47
858,94 49 85 163 115 20 1 131 26 62 25 63 164 17 14 123 111 165 34 127 135 133 139 22
859,39 49 90 109 30 58 130 28 99 119 56 143
860,10 160 8 20 105 1 102 72 138
861,39 27 123 8 111 109 30 105 102 130 164 98 122
862,49 8 109 161 15 11 122 56 164 88 138 14 123 111 30 105 165 102 65 130 95 28 24 61 99
863,136 53 11 122 0 148 138 27 111 51 102 130 28 73 50 160 93 61 64
864,85 90 8 109 40 1 122 69 156 46 131 164 138 165 102 24 160 93 44 12
865,90 111 8 109 30 9 138 130 164 28 122 79 89 69 156 144 56
866,27 94 49 135 44 105 165 102 164 95 69 159 138
867,39 49 85 68 111 109 160 165 88 130 95 11 72 122 156 138 56
868,123 127 8 26 20 165 1 102 34 130 95 122 11 139 156 138 14
869,74 90 8 26 102
870,8 9 75 20 105 102 130 73 119
871,39 1 102 130 28 11 69 156 46
872,112 49 90 109 40 1 122 156 56 68 62 164 149 88 14 74 123 111 30 165 102 130 73 135 39 93
873,19 123 68 160 30 132 16 31 102 130 98 73 133 47 156 159 64 92
874,109 40 20 80 122 11 63 164 88 83 14 74 123 70 9 42 30 105 102 34 130 39 135 160 44 132 99
875,94 49 59 53 122 56 164 17 148 138 67 9 30 165 102 34 159 93 104 133 139 64
876,27 10 49 123 67 44 15 105 104 164 133 156 138
877,0 102 63 164 138
878,94 139 123 8 110 30 138 165 12 34 158 69 119
879,85 40 1 54 63 164 149 88 83 123 9 30 105 165 102 73 39 44 154
880,123 111 30 40 105 15 165 1 104 12 164 133 122 11 95 157 88 56
881,150 109 40 15 48 11 156 56 0 164 98 14 82 27 123 111 30 105 165 102 21 73 127 39 132 12 119
882,94 90 8 32 15 59 122 156 56 23 164 138 27 111 30 105 102 130 95 162 72 135 19 12 47 64
883,106 109 110 20 11 69 156 46 68 164 138 88 143 74 123 9 105 102 130 28 159 160 2 99
884,163 123 160 45 15 164 11 128 69 138
885,49 109 136 10 164 88 138 14 123 9 30 165 102 28 162 44 61 132 12 133
886,109 15 166 59 122 69 156 56 131 68 63 164 145 27 108 30 105 165 102 28 73 159 39 12
887,27 123 8 109 44 20 16 165 35 164 95 122 159
888,8 109 11 156 63 149 103 138 27 123 30 34 102 84 130 73 51 125 44
889,34 73 133 95
890,6 8 109 40 12 102 153 130 59 95 11 164 121 122 156 138 56
891,112 49 94 85 109 115 110 122 156 63 164 103 138 14 143 145 123 34 130 95 28 160 104 133 47
893,52 74 123 68 85 109 30 20 165 159 138 14 92
894,160 9 111 30 15 40 138 1 51 88 130 164 95 156 159
895,27 112 160 8 115 132 165 151 102 12 41 164 133 28 69 92
896,27 10 150 105 102 164 133 122 162 156 138 99
897,94 163 123 109 40 58 65 48 34 164 122 29
898,49 150 11 122 26 0 63 164 138 123 70 9 16 34 95 144 127 160 12 133 119
899,85 8 20 1 53 122 11 56 131 63 164 138 27 123 105 165 21 73 95 19 44 35 47 64
900,112 123 68 160 109 105 16 165 102 34 164 95 122 11 69 156 138 92
901,94 150 109 40 11 122 91 46 56 0 31 164 138 83 82 27 78 74 67 146 165 102 130 73 72 159 61 12 104
902,112 163 8 109 53 156 7 63 164 88 138 27 123 105 65 102 95 128 160 64 151 133 99
903,68 9 12 130 28
905,39 19 74 67 131 85 61 30 165 58 34 88 130 164 28 122 83
906,115 53 11 156 10 68 18 62 98 17 138 14 145 74 30 105 102 28 95 162 24 19 50 160 61 12 104 47 64
907,104 102 130 28 29 24 138 56
908,93 40 105 16 12 34 63 164 28 121 24 47 119 99
909,94 163 90 15 1 122 69 68 98 138 88 78 165 16 102 130 160 44 61 12 133 119
910,94 112 135 61 105 18 165 0 58 65 34 12 164 73 91 11 159 46
912,49 90 8 109 150 40 20 59 122 11 68 164 98 92 145 123 70 105 165 21 102 130 73 29 162 128 159 19 99
913,27 90 111 8 109 40 166 130 164 95 11 122 88 14
914,27 108 15 40 165 12 102 63 164 95 156 99 92
915,150 109 8 20 122 56 10 26 164 138 145 27 123 30 105 165 102 65 130 34 45 44 35 133 99
916,135 150 109 61 45 20 138 165 63 143 98 92 119 99 140
917,49 40 20 117 122 11 107 54 63 164 17 14 143 123 30 105 34 135 160 151 133
918,135 14 123 70 160 40 64 12 130 164 133 11 138 56
919,94 49 163 53 122 131 26 98 138 145 102 34 162 159 127 39 160 44 133 139 140
920,27 94 74 123 108 30 35 130 53 122 128 138 56
921,8 109 115 15 122 156 56 164 88 67 123 30 165 130 41 28 162 73 135 132 119
922,94 106 8 109 40 15 1 11 69 56 134 129 164 143 67 30 165 102 28 24 127 135 93 44 12
923,163 159 109 115 26 44 105 75 126 64 97 164 133 11 17 156 88 14
924,49 70 9 12 102 63 3 95 11 73 98 69 46
925,74 123 85 9 109 30 20 165 1 102 164 133 122 11 121 29 156 99
926,94 141 111 109 15 164 53 11 122 156
927,123 15 105 73 165 12 35 164 98 28 149 122 53 69 95 138 133 14
928,14 30 105 12 63 24 69 138 56
929,94 135 85 163 160 109 30 165 151 63 102 164 133 122 28 88 14
930,85 123 136 110 55 104 28 162 17 156 138
931,94 90 109 166 11 156 56 10 68 164 27 67 70 123 30 165 130 44 157 99
932,19 85 131 8 160 61 15 150 33 102 12 164 53 122 28 156 159 99
933,68 20 102 99 56
934,85 90 150 109 1 11 122 69 156 10 164 138 27 120 105 165 34 39 135 104 139 119
935,49 15 122 69 156 77 164 138 88 14 143 145 9 30 105 165 34 102 162 159 133 119
936,27 49 74 14 160 109 156 9 64 40 165 12 102 1 69 157 138 56
937,39 160 61 45 102 133 159 127
938,27 135 15 132 165 0 34 164 28 122 99 159 138 56
939,27 39 93 30 15 105 54 165 16 130 164 122 138 64
940,15 142 122 0 149 83 88 143 145 111 105 165 21 162 160 44 133 139 64
941,49 14 123 70 108 15 165 12 34 63 130 122 103 156 99
942,67 123 8 160 30 64 20 12 35 164 11 13 162 156 138 99
943,49 68 111 156 20 102 130 164 11 107 56
944,6 10 109 61 15 55 166 25 12 104 102 164 133 28 122 11 59 138
945,27 94 85 123 111 8 88 164 11 138
946,6 109 165 102 34 130 164 48 11 128 138 64
947,49 106 8 150 115 40 20 11 122 164 118 88 14 143 123 70 105 165 16 102 28 95 29 135 160 44 64 35 133 99
948,14 74 70 111 40 105 102 48 130 164 95 53 11 128 156 88 56 145
949,112 163 8 109 40 122 69 156 129 62 164 88 138 123 30 16 73 95 160 64 133 124 99
950,27 39 123 111 109 15 0 63 122 11 156 143
951,94 6 49 8 110 40 15 122 11 156 56 129 68 23 164 103 88 138 14 143 27 67 123 70 9 108 30 165 16 102 65 130 160 151 99
952,135 123 15 166 154 102 164 138 143
953,39 9 105 165 34 41 164 64
954,141 109 40 20 11 122 156 10 54 138 14 82 101 123 30 102 34 130 28 128 125 159 135 160 61 64 12 133 99
955,27 94 163 160 115 61 93 56 44 165 34 21 130 28 122 156 14 143
956,49 159 68 160 109 161 40 30 132 44 165 138 164 91 156 88 64 145
957,49 106 40 15 20 1 116 56 164 98 138 67 70 111 165 51 102 130 29 12 133 64
958,44 88 29 122 138
959,6 163 8 40 15 20 122 56 164 148 88 14 74 123 70 30 105 165 34 130 84 72 133 64
960,49 109 15 59 122 18 63 164 88 145 111 165 73 95 128 39 45 12 35
961,123 165 138 1 63 65 12 164 59 11 144
962,94 85 109 40 15 117 69 138 14 92 30 165 16 34 102 130 95 128 135 61 157
963,39 49 108 15 132 105 102 65 128 69 156 144 143
964,123 70 111 8 40 30 20 165 102 65 130 162 69 156 143
965,128 67 40 105 12 28 162 11 95 103 156 138
966,10 74 8 40 132 88 130 95 138 145
967,68 150 138 12 164 133 122 88 14
968,61 20 165 12 63 164 122 156
969,94 115 110 156 129 68 164 138 111 108 30 105 165 102 21 34 128 127 133 64
970,39 85 74 115 40 102 164 95 122 73 89 128 133 157 88 64
971,112 94 109 40 20 63 164 138 5 67 123 111 165 102 130 95 159 58 139 157
972,135 160 34 104 28 95 122 11 138 14
973,15 85 64 9
975,27 14 150 20 165 12 102 130 133 162 149 159 99
976,94 6 49 109 1 164 88 92 145 74 123 70 102 21 130 95 75 12 133 64
978,39 49 159 111 75 40 46 164 133 122 128 69 156 88
979,8 150 20 122 156 56 131 23 63 164 88 14 165 21 95 73 12 133 64
980,85 74 109 26 20 62 165 60 102 95 53 47 145
981,141 8 109 20 1 156 56 68 164 17 138 88 14 82 123 111 30 105 102 130 28 128 39 160 61 12 99
982,40 20 1 11 156 18 63 164 138 145 27 105 165 65 102 19 61 44 64 151 99
983,94 32 40 142 1 48 59 53 122 56 10 68 54 164 98 74 30 146 102 128 127 39 44 45 12 35
984,74 111 109 105 55 63 88 133 122 69 138 92
986,115 122 128 83 14
987,6 85 123 150 62 138 12 34 102 164 11 89 128 88 99 145
988,94 19 163 9 109 40 12 65 28 91 122 89 24 98 156 138 143
989,134 111 9 44 42 20 165 102 88 130 53 138 64
990,49 90 8 15 40 53 156 68 164 14 143 123 30 165 102 130 19 93 133 47 64
991,94 49 163 85 40 20 122 156 158 164 138 88 111 108 30 146 34 130 28 95 24 50 160 12 104 133
992,112 109 20 59 11 122 10 26 164 138 82 70 9 105 165 28 113 160 44 133
993,19 85 96 150 32 160 26 3 133 73 162 128 138 14
994,27 90 96 120 40 142 12 102 31 164 73 162 11 7 29 28 156 43
995,49 163 70 160 16 34 164 11 158 14
996,90 20 122 11 158 26 138 14 70 111 30 105 165 34 128 113 132 58 157
997,15 40 122 156 56 147 164 14 92 143 74 123 9 30 102 130 95 162 39 19 104 47 64
998,6 49 150 109 40 15 20 122 156 68 31 63 164 88 83 14 138 123 70 165 102 130 95 162 28 39 61 45 12
999,111 160 9 15 93 32 165 12 63 48 164 133 122 162 103 156 138 56
1000,136 138 34 164 122 72 156 159 14
1001,94 49 6 109 15 166 80 122 56 62 138 27 123 30 165 102 130 73 95 159 160 47
1002,135 39 163 111 160 109 40 12 63 34 164 122 148 156 138 64
1003,94 8 40 20 122 156 164 98 138 14 145 67 111 9 30 105 41 95 39 19 44 61 133 119 64
1004,49 136 15 40 122 11 156 10 164 88 14 92 111 30 165 102 34 130 28 95 39 135 45 64 12 104 99
1005,24 123 8 12 153 53 122 103 47 64
1006,163 67 68 123 9 30 165 151 63 164 28 103 138 56
1007,74 160 9 53 47
1008,27 15 20 62 165 130 164 122
1009,85 8 109 1 122 69 156 131 63 164 138 27 123 30 105 102 130 159 45 99
1010,74 102 164 28 88
1012,112 10 49 123 150 15 105 54 165 0 12 63 102 104 164 53 122 88
1013,94 32 15 122 156 56 31 63 164 14 27 74 9 108 165 51 130 95 125 144 160 61 44 12 154 133 47 99 140
1014,123 109 64 40 65 102 164 152 127
1015,27 111 160 44 15 75 30 102 164 95 11 128 139 138 56
1016,112 160 150 132 12 133 95 122 14
1017,90 20 165 58 130 164 122 156 64
1018,163 12 63 156 138
1019,94 74 67 32 30 105 1 102 12 164 133 11 73 95 24 98 92
1020,94 49 163 32 20 165 12 63 11 138
1021,49 106 122 156 56 18 63 164 38 123 9 105 165 102 159 135 61 76 99
1022,49 85 109 32 40 10 68 164 88 138 27 105 16 102 130 24 132 104 99
1023,150 109 117 53 11 122 69 156 66 68 164 88 138 145 123 111 105 165 34 65 102 28 162 127 39 96 160 61 132 12 133 119
1024,6 123 160 109 76 26 105 20 12 102 63 164 98 11 122 138 64 143
1025,49 123 8 156 160 30 40 20 165 102 88 130 34 73 128 107 138
1026,112 14 123 44 15 165 12 164 133 122 11 56
1027,85 160 20 165 46 65 28 122 138 99 145
1028,27 6 78 67 90 111 44 40 105 138 1 102 12 122 11 156 88 56
1029,94 14 127 111 110 105 16 102 88 130 164 133 11 47 156 138 99
1030,94 49 85 8 109 15 40 20 1 53 122 11 18 63 164 138 14 143 145 92 120 30 105 16 102 34 130 128 152 159 19 61 45 44 133
1031,123 125 111 8 127 77 20 3 164 122 128 156 138 56 82
1032,94 49 163 8 115 110 59 122 11 156 23 164 98 148 105 16 21 130 24 160 64
1033,8 122 156 164 138 88 92 27 123 67 30 105 16 165 34 102 65 45 61 12 99
1034,123 109 30 154 116 164 11 156 143
1035,94 10 49 85 8 109 160 18 12 104 130 128 69 138 140
1036,94 49 6 85 150 25 164 103 88 138 111 105 165 102 21 95 29 73 24 160 137 12 133 64
1037,123 96 105 165 166 164 119 139 107 138
1038,94 85 8 34 63 164 11 122
1039,27 68 115 44 40 15 151 34 130 11 122 69 156 14
1040,53 156 56 23 164 88 27 123 111 30 105 165 16 34 130 162 144 132 104 99
1041,94 115 20 1 122 56 164 98 138 74 123 165 21 130 24 128 97 139 119
1042,158 14 12 115
1043,112 6 111 9 44 26 20 105 138 12 102 133 122 95 156 144 92
1044,49 90 111 109 64 105 165 102 34 130 164 53 122 28 156 138 56
1045,49 160 146 102 41 164 95 11 13 156
1046,141 85 150 109 115 40 15 1 59 11 122 129 26 63 164 148 138 88 105 165 102 34 130 73 162 24 128 19 45 133 22
1047,85 115 15 20 1 122 91 156 56 18 31 164 98 14 82 27 145 123 165 102 34 130 41 28 95 29 144 160 44 133 64
1048,115 109 40 15 108 166 65 122
1049,105 138 123 162
1050,49 67 123 105 165 12 102 130
1051,94 160 8 62 16 165 65 164 98 122 156 138 143
1052,94 150 40 153 11 122 156 56 63 164 88 138 14 92 74 123 9 105 165 65 130 95 28 24 128 113 50 160 12
1053,94 49 90 150 32 115 20 134 17 88 145 123 111 146 16 102 34 130 41 21 162 128 159 160 61 133 64
1054,106 109 20 11 122 156 63 138 92 27 123 30 102 34 130 162 128 160 44 133 64
1055,106 85 8 109 40 1 122 69 156 164 123 111 30 102 130 73 95 28 135 160 44 12 64
1056,27 39 123 68 150 15 166 165 1 102 104 12 164 98 36 69 14
1057,90 8 1 53 122 156 56 31 164 138 123 30 105 165 130 95 160 44 12 133 47 64
1058,49 163 8 109 111 64 20 12 102 21 130 63 133 122 56
1059,112 49 23 109 160 30 44 165 102 28 122 98 103 158
1060,49 32 109 15 59 122 156 164 138 88 143 82 123 108 30 105 102 84 130 128 127
1061,68 109 40 165 31 21 102 164 122 139
1062,27 49 74 111 20 105 166 165 12 34 102 164 133 11 122 24 138 92
1063,123 8 44 20 102 98 156 14 92 82
1064,94 49 8 109 15 20 1 48 53 122 156 68 164 138 74 123 111 30 105 16 165 65 102 84 28 160 61 58 133 157
1065,27 160 8 165 130 164 11 122 121
1066,165 138 95 70
1067,160 150 45 32 15 20 165 12 73 98
1068,112 90 109 15 122 156 107 56 87 164 138 123 30 165 95 128 160 44 12 99
1069,10 67 105 138 51 3 48 164 88 119
1070,27 8 161 61 30 15 132 40 25 0 160 102 130 122 56
1071,112 123 9 30 130
1072,49 74 67 90 9 109 30 165 12 122 156 138
1073,111 109 44 40 20 165 130 24 156 138 56
1074,94 109 142 3 122 56 54 63 164 99 138 145 27 74 111 30 165 102 130 95 159 61 47 64
1075,135 85 90 129 32 20 165 34 130 164 73 95 99 56 92
1076,49 67 111 8 160 40 165 102 34 164 133
1077,85 8 109 1 3 156 164 14 145 27 74 67 30 105 165 102 73 160 12 133 99
1078,39 74 109 61 153 164 95 133 121 88
1079,27 135 85 67 70 111 105 20 16 65 102 122 149 156 140 145
1080,49 20 3 122 69 164 138 67 70 30 102 65 28 95 128 43 135 50 160 76 133 99
1081,53 122 147 62 149 138 92 67 30 165 102 95 73 128 39 160 76 75 12
1082,39 160 93 45 138 165 34 102 164 158 99 92
1083,74 115 61 55 63 35 164 11
1084,40 20 105 142 1 102 130 73 98 95 138 64
1085,94 106 123 159 109 156 108 105 102 130 116 28 11 164 133 107 138 56
1086,19 123 70 120 75 40 132 105 165 1 102 58 164 11 122 138 14
1087,27 19 74 9 93 30 0 12 130 164 152 157 138 56
1088,49 90 160 156 20 105 95 133 98 107
1089,52 163 111 102 164 122 88
1090,10 8 109 160 15 16 102 164 156 138
1091,135 49 160 40 105 20 12 21 88 98 122 152 139 159
1092,19 109 108 20 165 12 65 102 97 34 28 88 14
1093,112 49 106 90 40 20 166 156 158 10 129 164 88 138 27 123 108 105 165 102 12
1094,27 15 20 165 102 88 164 122 99 138 43 56 82
1095,49 67 68 123 109 164 95 157
1096,123 20 58 102 34 133 122 17 11 103 56
1097,106 15 105 165 12 104 164 133 122 138
1098,150 34 102 164 14
1099,27 39 19 106 123 9 102 34 98 11 128 138
1100,90 150 156 44 20 54 51 34 130 164 102 122 69 157 56 92
1101,49 90 15 20 1 122 11 156 56 10 0 138 88 14 165 130 95 133 64
1102,90 8 109 40 15 153 77 26 164 138 88 70 111 146 16 102 19 160 114 157
1103,52 50 10 85 8 111 165 102 34 65 59 133 41 156
1104,90 70 68 9 32 30 123 105 109 165 104 88 63 164 122 156 138
1105,94 49 115 40 59 122 11 7 10 54 63 164 88 14 145 111 16 165 95 162 39 160 61 133 64
1106,85 90 8 109 20 11 56 54 164 149 138 74 123 111 165 34 84 162 159 155 133 119
1107,39 87 135 10 125 109 165 138 34 102 130 164 95 69 156 119 64
1108,49 139 90 40 53 156 68 26 63 164 138 14 27 74 123 70 165 102 21 130 162 12 35 47 64
1109,136 15 1 11 122 56 68 23 92 67 111 30 105 16 34 102 130 73 45 12 133
1110,94 8 122 69 107 26 164 99 138 88 14 145 74 111 16 165 28 73 128 39 64 140
1111,8 30 102 130 122 139 156 138
1112,49 1 122 56 164 138 14 145 27 30 16 165 102 34 130 29 36 128 159 75 12 133
1113,78 10 87 68 76 15 40 63 164 11 69 88 14
1114,94 166 122 121 87 10 164 88 14 145 105 16 102 41 95 28 159 19 96 64
1115,135 49 123 120 115 160 45 63 102 34 59 95 122 104 69
1116,94 85 30 40 15 104 48 164 28 122 162 121 103 133 14
1118,40 20 11 107 156 164 14 145 27 108 165 102 130 95 36 128 144 135 160 44 132
1119,49 8 109 15 122 68 26 63 164 103 138 74 30 105 165 102 130 95 162 44 12 58 64
1120,94 85 109 1 122 121 156 10 23 164 138 14 143 165 102 21 95 162 24 159 43 135 61 132 133 64
1122,160 61 15 102 130 164 162 122 128 156
1123,94 8 109 110 11 56 164 123 108 30 165 102 65 130 95 28 128 159 12 133
1124,39 27 94 75 30 18 1 63 164 133 122 149 83 99 143 145
1125,49 109 115 1 59 122 156 164 138 105 165 102 34 130 162 144 127 44 133 47
1126,8 109 150 15 122 11 156 129 63 164 138 88 92 74 123 67 108 30 105 165 28 95 24 160 76
1127,38 112 135 64 165 133 122 28 138 14
1128,8 109 15 20 48 11 56 18 62 0 164 98 138 67 70 30 21 28 73 89 128 39 160 93 61 44 12 119 99
1129,128 163 159 111 115 61 40 9 105 12 102 63 164 133 24 156 138 14
1130,94 49 40 20 142 11 156 46 54 92 145 27 111 30 165 102 34 130 135 119
1131,49 111 109 160 15 165 12 102 151 130 164 28 156 138 82
1132,94 90 8 150 15 40 53 11 164 83 111 108 30 165 102 34 130 144 64
1133,8 1 122 56 10 68 164 98 88 74 67 111 9 108 165 102 34 95 162 159 44 58 133 119 64
1134,8 160 61 30 64 165 16 164 133 122 99 138 56 92 145
1135,135 6 49 85 123 115 105 165 16 25 34 88 164 133 122 11 138 99
1136,39 160 111 109 26 105 12 65 102 149 24 156 138 64
1137,163 8 15 20 122 129 68 164 98 14 92 123 30 105 102 130 28 159 75 155 132 47 99
1138,49 123 68 160 109 40 64 65 130 164 95 122 14 92
1139,163 8 20 1 53 122 31 88 145 27 74 67 123 105 16 51 102 130 95 39 160 12 47 119 99
1140,49 26 102 130 122 149 14 92 82
1141,74 132 12 1 164 162 89 156 138 144
1142,141 123 159 160 40 105 16 63 133 162 24 156 138
1143,112 150 109 15 40 20 122 57 69 129 63 138 14 111 165 16 34 102 127 75
1144,67 68 109 108 165 142 65 34 164 73 47 138
1145,49 9 115 12 102 164 73 47 143
1146,8 40 20 1 53 46 164 138 14 143 82 92 67 9 105 165 51 65 130 102 162 24 39 19 160 75 132 58 12 133 64
1147,111 30 12 63 164 98 122 11 53 128 133 138 14 143
1148,39 10 49 85 90 40 130 159 138 56
1149,163 90 109 69 56 25 63 164 138 88 14 67 123 9 30 102 130 95 135 44 64 154 133 99
1150,74 111 45 15 105 54 34 156 99
1151,94 32 69 164 88 14 27 38 67 105 165 21 130 95 128 24 58 12 133
1152,49 90 150 136 153 53 122 11 156 56 87 68 164 138 92 123 111 30 165 65 102 130 95 28 159 19 61 133 99
1153,109 15 20 1 48 116 122 121 156 46 56 10 37 68 26 54 63 164 14 92 105 165 128 24 12 35 47 64
1154,94 49 85 8 40 20 142 53 122 68 18 63 164 98 30 105 28 127 39 137 12 104 133 47 64
1155,94 6 15 69 156 68 164 138 92 27 67 70 30 105 165 34 130 95 50 160 151 99
1156,163 90 20 1 153 122 156 23 164 14 70 111 120 108 30 9 105 165 16 102 130 95 72 19 160 137 61 76 44 12 133 64
1157,135 10 49 160 76 105 165 16 102 162 122 128 88
1158,39 160 61 15 132 64 164 24 14
1159,49 85 109 20 11 122 69 10 164 83 138 14 27 74 108 16 165 102 65 95 89 24 128 160 133 99
1161,6 106 15 122 156 63 164 149 88 138 14 143 27 123 70 111 165 102 130 28 73 159 39 160 12 133 2 64
1162,109 15 20 1 122 156 56 23 164 98 88 138 123 111 9 165 102 130 95 12 157 119 99
1163,94 112 109 40 20 122 156 56 131 63 164 138 143 74 123 105 16 102 34 162 50 93 132 12 35 133
1164,39 19 123 109 105 165 102 162 156
1165,94 150 109 15 20 122 156 56 62 164 138 123 105 102 130 159 39 19 61 132 12 139 157
1166,150 109 40 20 122 107 26 63 164 138 123 105 165 102 130 39 160 132 12 133 140
1167,94 49 150 109 40 20 1 53 122 69 156 10 68 54 62 164 17 103 138 143 9 30 105 55 165 102 34 130 95 162 160 93 61
1168,39 111 150 16 12 102 153 130 164 133 11 122 63 128 88 59 138 145
1169,39 85 74 26 105 1 63 164 133 98 162 53 156 159
1170,40 20 102 21 73 162 133 125 159
1171,112 106 90 8 150 15 134 129 164 17 138 143 30 165 102 130 28 24 127 50
1172,123 68 160 9 109 136 15 129 165 16 1 102 65 88 164 63 122 138
1173,109 69 156 10 68 0 164 83 138 27 67 123 30 16 102 34 130 75 44 12 47
1174,123 111 88 164 46
1175,20 165 102 95 122 149 13 156 83 143
1176,6 19 123 160 15 12 88 164 122 138 144
1177,106 109 115 15 20 122 156 46 56 23 0 138 123 30 105 165 34 73 39 160 44 61 12 133 64
1178,163 61 15 105 20 1 102 130 28 162 95 128 139 88
1179,135 94 49 160 109 9 30 102 164 95 47 156 159 64
1180,67 123 9 108 75 18 165 65 164 133 122 156 138
1181,85 90 20 1 156 10 63 164 138 27 67 123 51 102 34 39 44 75 132 133 99
1182,49 163 90 8 109 150 122 77 63 164 138 14 70 102 130 95 24 19 61 132
1183,94 19 163 123 70 8 109 44 40 102 130 164 128 69
1184,163 90 8 40 20 11 69 156 56 164 98 17 138 88 14 123 111 105 165 51 102 95 28 39 93 104 133
1185,94 129 61 33 102 34 130 164 95 133 17 53 128 138 64
1186,94 53 122 87 63 164 98 138 88 14 67 123 105 165 51 65 128 44 132 64
1187,74 109 30 56 20 15 18 16 12 65 88 41 139 138 14 92
1188,27 10 74 160 93 44 15 105 165 21 102 130 164 73 122 69 156 88
1189,135 49 106 123 23 165 1 104 34 35 156 159 64 143
1190,112 49 90 8 109 1 13 129 164 98 149 14 123 30 165 34 102 65 162 159 132 104 139 119
1191,49 106 150 109 32 166 11 98 138 14 111 105 165 102 34 28 162 95 50 160 12 133 139
1192,49 90 8 109 15 11 69 156 164 98 138 83 14 143 123 111 120 165 102 130 89 160 133
1193,49 90 160 9 44 30 40 15 165 63 164 133 122 158 138
1194,37 68 111 45 15 63 95 73 98 88
1195,112 90 115 32 40 122 11 63 164 14 30 165 102 95 135 19 160 44 64 12 133 22 99
1196,106 163 8 11 156 56 88 138 143 92 74 123 30 105 51 128 159 12 133 99
1197,39 106 163 123 160 61 30 102 65 164 95 122 133 28 47 7 138 143
1198,78 49 6 163 123 160 40 64 165 12 34 63 164 98 122 11 95 56
1199,135 85 20 142 1 102 12 98 119
1200,27 50 123 108 77 20 104 102 11
1201,94 85 90 8 109 40 15 156 129 68 62 164 103 138 88 74 70 111 9 105 102 28 159 12 104 133 64
1202,94 123 8 105 18 165 138 12 164 95 11 162 88
1203,39 123 44 138 12 102 34 88 164 122 159 56
1204,160 150 40 165 102 130 164 7 99 156 56
1205,49 61 40 105 1 102 164 89
1206,85 123 90 68 95
1207,141 163 8 15 53 122 56 98 14 111 105 165 102 34 73 125 159 160 75 132 119
1208,96 154 59 69 125
1209,94 163 40 15 20 122 121 156 10 23 164 143 67 123 120 9 30 165 102 28 95 128 160 44 61 133 2 64
1210,49 85 109 15 40 122 11 156 10 68 23 63 164 17 14 145 123 30 102 130 95 58
1211,10 49 14 160 109 138 16 12 102 130 164 28 156 88 56
1212,109 156 56 10 26 164 98 138 14 92 123 111 30 16 165 65 21 41 102 159 19 12
1213,27 30 156 31
1214,94 135 85 160 30 122 11 156
1215,94 19 35 164 133 122 56 143
1216,94 106 90 15 20 122 69 68 26 62 164 118 138 123 67 9 30 105 165 102 28 76
1217,94 109 11 122 69 164 99 88 14 123 108 105 165 34 39 135 160 61 139 64
1218,90 123 109 102 88 130 164 28 11 156 138
1219,8 111 160 165 133
1220,150 109 40 122 56 131 25 63 88 14 92 74 67 123 105 165 65 102 130 39 76 58 12 119
1221,85 160 165 63 41 122 24 159 64
1222,27 68 111 109 44 30 56 20 77 102 130 164 35 11 89 47 138 99
1223,94 49 106 123 150 146 165 102 84 98 162 88 43 99
1224,40 11 56 26 164 148 138 27 74 9 108 30 16 102 130 28 95 12 133 139
1225,49 32 136 122 156 26 0 63 164 138 145 27 67 120 108 105 16 34 130 24 160 44 12 99
1226,90 8 109 1 11 68 164 14 123 111 9 30 16 165 162 159 96 160 61
1227,135 123 68 44 40 165 104 164 95 11 122 149 69 138
1228,85 123 8 30 64 102 130 164 122 156 138 56
1229,94 163 8 150 20 11 122 56 164 138 123 101 30 105 165 102 130 95 162 29 159 93 61 75 154 12
1230,109 56 164 98 88 123 165 102 34 130 21 95 159 137 12 154 133 22 64
1231,163 90 150 15 20 11 156 56 63 164 118 145 74 111 9 120 105 146 165 65 34 130 84 95 162 28 39 135 133 47 64
1232,112 67 8 109 32 30 61 160 40 165 54 105 102 31 122 162 138 64
1233,39 74 131 85 93 20 105 166 12 102 88 162 17 121 156 83
1234,67 70 111 137 15 105 58 51 102 1 164 73 122 88 148 138 64 92
1235,85 1 156 56 26 164 138 92 78 123 165 34 28 24 43 44 58 33 133 64
1236,6 150 115 44 15 23 20 105 165 1 130 164 162 128 138 145
1237,6 160 61 165 102 164 11 47 156
1238,150 44 105 12 156
1239,130 56 8 156
1240,165 106 8 111 30 16 0 58 102 88 12 164 95 11 166 156 138 56
1241,90 67 123 109 30 15 20 165 51 102 84 130 122 156
1242,90 15 20 142 48 59 156 56 164 88 92 143 123 70 111 30 165 34 102 130 73 89 47 39 160 12 139 64
1243,52 49 111 115 8 30 18 165 12 102 130 164 95 11 133 13
1244,141 109 20 11 122 156 56 68 26 164 149 138 27 38 67 70 111 30 16 165 130 162 39 52 160 61 35 133 99 140
1245,90 109 20 165 1 102 12 63 11
